# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Dec. 12, 2018
# Instrument: SE_example.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1574840070
# Directory: /Users/EvG/Documents/OENS/TZ_PIK/GitHubSES/SES/McStas/SE_example_20191127_151453
# Param: POL_ANGLE=2
# Param: SAMPLE=0
# Param: Bguide=0.1
# Param: Bflip=0.0003
# Param: dBz=0
# Param: Lam=8
# Param: dLam=0.8
# Date: Wed Nov 27 15:14:54 2019 (1574835294)
# type: array_2d(90, 90)
# Source: SE_example (SE_example.instr)
# component: psd_ap
# position: 0 0 1.32
# title: PSD monitor
# Ncount: 1000000
# filename: psd_ap.dat
# statistics: X0=-0.00856829; dX=1.72312; Y0=-0.0344914; dY=0.276489;
# signal: Min=0; Max=0.822036; Mean=0.215296;
# values: 1743.89 7.27056 63216
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -5 5 -0.5 0.5
# variables: I I_err N
# Data [psd_ap/psd_ap.dat] I:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06082941496 0.1521168763 0.2433243573 0.3042029421 0.1825466943 0.2130304913 0.3651643002 0.2738944106 0.4870263432 0.4260976496 0.395750836 0.3652714193 0.4262155037 0.3348596106 0.365365153 0.4262478116 0.3958301847 0.3958268667 0.3044596952 0.3045179761 0.3349429855 0.3958601298 0.5176751251 0.3654155106 0.3958716008 0.4263311413 0.6090607849 0.2740742224 0.3045217207 0.2740733459 0.3654301947 0.3958748889 0.6699450038 0.487233174 0.3045049815 0.3653988169 0.4567530126 0.3044826533 0.3958195604 0.3044884024 0.2131466415 0.8220363144 0.4871014946 0.5175246761 0.5175332442 0.3348360369 0.2435056033 0.4565834093 0.4564683489 0.4260520191 0.3347546468 0.4564086728 0.5476038849 0.1216509063 0.243282457 0.2432390904 0.0911909529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09119871016 0.1824358135 0.1824449865 0.2129937173 0.3346622746 0.3955945673 0.3043814024 0.3956160529 0.5478456438 0.4869788995 0.2130496388 0.4870259349 0.5479264532 0.5783850565 0.6393563783 0.2740166478 0.3958013127 0.4262554342 0.4262789076 0.4262670241 0.2740558771 0.3958554791 0.456743571 0.3654196634 0.3654306985 0.487224634 0.487237225 0.4567930846 0.3654347732 0.3654320507 0.3654356634 0.4872407443 0.4263357661 0.4872517774 0.2740562069 0.1522574647 0.3958462981 0.2740344546 0.3958379094 0.3653839474 0.3653701638 0.3653774931 0.3958156336 0.2131122183 0.3652971605 0.2435480593 0.456578436 0.3652586388 0.3348036132 0.4261119154 0.5172493356 0.2738877972 0.3347026702 0.3346867804 0.2433586055 0.3953727577 0.06082544163 0.06079687054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03039473357 0.1519868802 0.09122417115 0.3041511623 0.365088877 0.2434099173 0.2738658303 0.4869365482 0.426016918 0.2435033873 0.4869335929 0.2739180956 0.3652489486 0.4261805788 0.3652993461 0.4262075217 0.5480190646 0.2740313873 0.3348754926 0.4567313842 0.4872102742 0.426280625 0.3045133179 0.5176499698 0.5481413538 0.3958735586 0.2740666416 0.4872268769 0.4567933684 0.3958916962 0.4872404018 0.3654336738 0.3045174773 0.3654226854 0.2131644789 0.3958718453 0.4263251918 0.5481201783 0.426304747 0.4263021008 0.4567601641 0.4262909473 0.5784362608 0.3653494453 0.395773386 0.2435291262 0.4871214766 0.4566659144 0.3348000032 0.487052294 0.3956641267 0.5477597374 0.4260278534 0.3651019305 0.3041920006 0.4562967056 0.1520795821 0.1216351427 0.06079447402 0.03039631941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03039211668 0.1519914559 0.1520062766 0.1216396917 0.2129485843 0.4564124293 0.6998826762 0.4260383347 0.4564897106 0.3956690348 0.4869231545 0.3652625571 0.3043820339 0.3043747936 0.5479248928 0.2740271025 0.3348816806 0.4262427758 0.3958243468 0.5480594066 0.2131455491 0.3958702479 0.3654144555 0.2436084765 0.5481161427 0.304526748 0.66993751 0.6090481433 0.4567899329 0.4872504467 0.3349818415 0.213168187 0.4263343379 0.5176812784 0.4567730703 0.3958690111 0.4263269431 0.2435977329 0.3044937973 0.4567490621 0.3044816138 0.3958030756 0.3044683811 0.669855295 0.304405446 0.4870750669 0.3957473919 0.1826279707 0.456615873 0.3652147024 0.4564294612 0.456563113 0.578111462 0.3042668275 0.243373097 0.2129685165 0.3345346593 0.1520304449 0.03039706155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09119323515 0.2128717841 0.4865748933 0.3041767722 0.3042784117 0.4868445427 0.2129716475 0.3652150535 0.3652108049 0.3347752909 0.3652658985 0.3348645604 0.2435281179 0.5479492509 0.487087098 0.2740275159 0.2740233135 0.4262428107 0.5480229463 0.2740317171 0.2740471551 0.3653997964 0.4872260002 0.3654186811 0.4567726117 0.3654283323 0.4263360962 0.3958878688 0.4567931514 0.3654329979 0.3654311163 0.4567923588 0.4872350951 0.5177008095 0.365418313 0.4263121609 0.3653988386 0.2436127504 0.5481098324 0.3653990263 0.3653652481 0.3044815434 0.3044528317 0.2130760193 0.4870940652 0.4565903374 0.3652617578 0.5174523131 0.5174462938 0.6391820805 0.1826098496 0.3347125641 0.3347283409 0.3042064981 0.4258235094 0.1824440154 0.09123344039 0.06080364795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03039422955 0.03039546954 0.1520204836 0.1520694766 0.4259258366 0.3043143771 0.273821703 0.456457081 0.6086027813 0.5174033566 0.2434692004 0.3956640779 0.3348072973 0.3957226316 0.2131072527 0.4871082045 0.4871073829 0.3957920455 0.5480461133 0.2740257839 0.3653887235 0.4872032923 0.3349837521 0.4263074556 0.5785736342 0.4263238407 0.4872438219 0.3045270421 0.3349839605 0.3349866534 0.3349829879 0.5481479267 0.3349720462 0.4263292441 0.3349840872 0.4263364288 0.3045098654 0.365416062 0.5176420646 0.4871856423 0.2740140133 0.3653678123 0.4871286129 0.2739878608 0.3957444293 0.4566648662 0.4261782402 0.4870105689 0.3957240035 0.3347774029 0.3956793547 0.2130150094 0.425988228 0.4868055931 0.36509342 0.2433557845 0.1824722454 0.1520009002 0.09120098376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03039118419 0.09119394745 0.121623365 0.3345481298 0.1825174475 0.3650255422 0.4867488929 0.3347588839 0.3347537671 0.4565047954 0.3956694555 0.3956871764 0.4566043355 0.426172169 0.3652759728 0.3348876752 0.4262230995 0.2435891718 0.3349405136 0.4262775885 0.4263003708 0.365392282 0.3958600626 0.426340948 0.3349763615 0.3958803292 0.3654310894 0.1827080224 0.3349860524 0.5177027251 0.4263430494 0.1827105873 0.6699652975 0.3654329258 0.2740626722 0.4567605129 0.3958624661 0.334960836 0.4263030917 0.5785518429 0.2131369967 0.4871518533 0.3349008624 0.4262281028 0.4566464052 0.3043832931 0.4261555092 0.3348572726 0.3348016287 0.4261331732 0.2739102895 0.4564677446 0.3347178982 0.3651347377 0.3346702321 0.3042128672 0.1824423794 0.09121192533 0.1215959792 0.03039478199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09120789085 0.1216275214 0.2433409369 0.4563183313 0.3346951002 0.3651476494 0.3651568275 0.2738970021 0.486935895 0.4261034075 0.3043570977 0.547926656 0.3348508796 0.1826545672 0.334890004 0.2131247444 0.3653796337 0.304485633 0.4567243004 0.3653847383 0.2740589163 0.3349537102 0.4872270173 0.3045210571 0.4872403429 0.2740795702 0.6090426963 0.3045340131 0.3654408736 0.4567962932 0.609058235 0.3654200428 0.5786090784 0.3958811684 0.5481227316 0.3044896774 0.5481130193 0.36539996 0.3349425472 0.2131619684 0.3653852141 0.2740401254 0.4871420387 0.6089133556 0.3348890715 0.3653149002 0.4566575099 0.243502188 0.3956708448 0.1521721118 0.4261347155 0.3347295744 0.3651706905 0.4867931318 0.3954692406 0.2433145992 0.1520196751 0.09119754791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03039263834 0.1520096622 0.06082261067 0.2737287028 0.2737412571 0.4258877383 0.3347277461 0.4564773077 0.1521562056 0.2435130572 0.3652930856 0.5783575379 0.3652449265 0.3653434824 0.3957809282 0.5480185636 0.7306780973 0.4262058187 0.4262784199 0.4262526604 0.3958437564 0.5785601854 0.4871835002 0.3349644343 0.3045192271 0.2436257677 0.3958749446 0.3349739623 0.3654326764 0.1827132161 0.3654379109 0.1522633062 0.3654284588 0.3349798221 0.2131541164 0.5785789493 0.487214525 0.2740684841 0.3349642684 0.3958293919 0.4262973254 0.4871617162 0.3958045893 0.3653429594 0.5784465955 0.4261996167 0.3653337485 0.3957252736 0.3652776484 0.3652762314 0.3652228485 0.5478042842 0.3956609078 0.3955668595 0.2130109742 0.2433405933 0.1520806055 0.03041927113 0.06080230378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09119535193 0.09123061974 0.1824799628 0.3041621687 0.3954829039 0.3651628317 0.3042897668 0.2739022346 0.3347655301 0.3347991147 0.5174230963 0.2739219763 0.3957416942 0.5174915688 0.4565784007 0.243576215 0.4871295524 0.3349034134 0.4871873068 0.45674005 0.4262888547 0.3653857475 0.6090205641 0.4263397169 0.2740684337 0.3349734594 0.4567777477 0.6090627748 0.3654334376 0.152263446 0.3958954553 0.3958879051 0.3045369578 0.3654150469 0.4567859582 0.2131461944 0.4567596515 0.4263070772 0.4567613222 0.3044931839 0.3958114997 0.36535096 0.334888004 0.5480360888 0.3349117537 0.5174796985 0.3653362408 0.2739292004 0.4565887192 0.4869481296 0.3956267071 0.4564446596 0.5172899005 0.2129919666 0.2129421005 0.2128767674 0.2432575225 0.03039734042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
